,storenum,store,region,latitude,longitude,address,city,state,zip,geostate,geocounty,year,month,day,sku,size,product_name,units,price
470,10158,Somerville,North Atlantic,42.3760047,-71.1030766,45 Beacon Street,Somerville,MA,02143,0400000US25,0500000US25017,2014,10,6,Vanilla 16OZ,12OZ,Vanilla,18,13.99
471,10158,Somerville,North Atlantic,42.3760047,-71.1030766,45 Beacon Street,Somerville,MA,02143,0400000US25,0500000US25017,2014,3,10,Vanilla 16OZ,12OZ,Vanilla,18,13.99
472,10158,Somerville,North Atlantic,42.3760047,-71.1030766,45 Beacon Street,Somerville,MA,02143,0400000US25,0500000US25017,2014,12,1,Vanilla 16OZ,16OZ,Vanilla,18,13.99
473,10158,Somerville,North Atlantic,42.3760047,-71.1030766,45 Beacon Street,Somerville,MA,02143,0400000US25,0500000US25017,2014,6,2,Chocolate 16OZ,12OZ,Chocolate,-18,13.99
474,10158,Somerville,North Atlantic,42.3760047,-71.1030766,45 Beacon Street,Somerville,MA,02143,0400000US25,0500000US25017,2014,3,17,Chocolate 16OZ,12OZ,Chocolate,54,13.99
475,10158,Somerville,North Atlantic,42.3760047,-71.1030766,45 Beacon Street,Somerville,MA,02143,0400000US25,0500000US25017,2014,10,13,Chocolate 16OZ,12OZ,Chocolate,36,13.99
476,10158,Somerville,North Atlantic,42.3760047,-71.1030766,45 Beacon Street,Somerville,MA,02143,0400000US25,0500000US25017,2014,8,11,Chocolate 16OZ,16OZ,Chocolate,18,13.99
477,10158,Somerville,North Atlantic,42.3760047,-71.1030766,45 Beacon Street,Somerville,MA,02143,0400000US25,0500000US25017,2014,10,27,Chocolate 16OZ,12OZ,Chocolate,18,13.99
478,10158,Somerville,North Atlantic,42.3760047,-71.1030766,45 Beacon Street,Somerville,MA,02143,0400000US25,0500000US25017,2014,7,28,Chocolate 16OZ,12OZ,Chocolate,36,13.99
479,10158,Somerville,North Atlantic,42.3760047,-71.1030766,45 Beacon Street,Somerville,MA,02143,0400000US25,0500000US25017,2014,4,28,Strawberry 16OZ,16OZ,Strawberry,18,13.99
480,10158,Somerville,North Atlantic,42.3760047,-71.1030766,45 Beacon Street,Somerville,MA,02143,0400000US25,0500000US25017,2014,4,28,Strawberry 16OZ,16OZ,Strawberry,18,13.99
481,10158,Somerville,North Atlantic,42.3760047,-71.1030766,45 Beacon Street,Somerville,MA,02143,0400000US25,0500000US25017,2014,2,17,Strawberry 16OZ,12OZ,Strawberry,36,13.99
482,10158,Somerville,North Atlantic,42.3760047,-71.1030766,45 Beacon Street,Somerville,MA,02143,0400000US25,0500000US25017,2014,7,28,Strawberry 16OZ,12OZ,Strawberry,18,13.99
483,10158,Somerville,North Atlantic,42.3760047,-71.1030766,45 Beacon Street,Somerville,MA,02143,0400000US25,0500000US25017,2014,4,7,Strawberry 16OZ,16OZ,Strawberry,18,13.99
484,10159,Pacific Coast Hwy,Southern Pacific,33.7571653,-118.1103707,6550 E Pacific Coast Hwy,Long Beach,CA,90803,0400000US06,0500000US06037,2014,10,20,Vanilla 16OZ,16OZ,Vanilla,108,13.99
485,10159,Pacific Coast Hwy,Southern Pacific,33.7571653,-118.1103707,6550 E Pacific Coast Hwy,Long Beach,CA,90803,0400000US06,0500000US06037,2014,6,30,Vanilla 16OZ,12OZ,Vanilla,18,13.99
486,10159,Pacific Coast Hwy,Southern Pacific,33.7571653,-118.1103707,6550 E Pacific Coast Hwy,Long Beach,CA,90803,0400000US06,0500000US06037,2014,12,8,Vanilla 16OZ,12OZ,Vanilla,18,13.99
487,10159,Pacific Coast Hwy,Southern Pacific,33.7571653,-118.1103707,6550 E Pacific Coast Hwy,Long Beach,CA,90803,0400000US06,0500000US06037,2014,10,20,Vanilla 16OZ,16OZ,Vanilla,18,13.99
488,10159,Pacific Coast Hwy,Southern Pacific,33.7571653,-118.1103707,6550 E Pacific Coast Hwy,Long Beach,CA,90803,0400000US06,0500000US06037,2014,1,27,Vanilla 16OZ,12OZ,Vanilla,18,13.99
489,10159,Pacific Coast Hwy,Southern Pacific,33.7571653,-118.1103707,6550 E Pacific Coast Hwy,Long Beach,CA,90803,0400000US06,0500000US06037,2014,4,28,Vanilla 16OZ,12OZ,Vanilla,18,13.99
490,10159,Pacific Coast Hwy,Southern Pacific,33.7571653,-118.1103707,6550 E Pacific Coast Hwy,Long Beach,CA,90803,0400000US06,0500000US06037,2014,3,3,Vanilla 16OZ,12OZ,Vanilla,18,13.99
491,10159,Pacific Coast Hwy,Southern Pacific,33.7571653,-118.1103707,6550 E Pacific Coast Hwy,Long Beach,CA,90803,0400000US06,0500000US06037,2014,12,1,Vanilla 16OZ,12OZ,Vanilla,18,13.99
492,10159,Pacific Coast Hwy,Southern Pacific,33.7571653,-118.1103707,6550 E Pacific Coast Hwy,Long Beach,CA,90803,0400000US06,0500000US06037,2014,11,17,Vanilla 16OZ,12OZ,Vanilla,18,13.99
493,10159,Pacific Coast Hwy,Southern Pacific,33.7571653,-118.1103707,6550 E Pacific Coast Hwy,Long Beach,CA,90803,0400000US06,0500000US06037,2014,5,12,Vanilla 16OZ,12OZ,Vanilla,18,13.99
494,10159,Pacific Coast Hwy,Southern Pacific,33.7571653,-118.1103707,6550 E Pacific Coast Hwy,Long Beach,CA,90803,0400000US06,0500000US06037,2014,11,10,Vanilla 16OZ,16OZ,Vanilla,18,13.99
495,10159,Pacific Coast Hwy,Southern Pacific,33.7571653,-118.1103707,6550 E Pacific Coast Hwy,Long Beach,CA,90803,0400000US06,0500000US06037,2014,8,4,Vanilla 16OZ,12OZ,Vanilla,36,13.99
496,10159,Pacific Coast Hwy,Southern Pacific,33.7571653,-118.1103707,6550 E Pacific Coast Hwy,Long Beach,CA,90803,0400000US06,0500000US06037,2014,6,23,Vanilla 16OZ,12OZ,Vanilla,18,11.99
497,10159,Pacific Coast Hwy,Southern Pacific,33.7571653,-118.1103707,6550 E Pacific Coast Hwy,Long Beach,CA,90803,0400000US06,0500000US06037,2014,11,3,Chocolate 16OZ,16OZ,Chocolate,18,13.99
498,10159,Pacific Coast Hwy,Southern Pacific,33.7571653,-118.1103707,6550 E Pacific Coast Hwy,Long Beach,CA,90803,0400000US06,0500000US06037,2014,10,13,Chocolate 16OZ,16OZ,Chocolate,18,13.99
499,10159,Pacific Coast Hwy,Southern Pacific,33.7571653,-118.1103707,6550 E Pacific Coast Hwy,Long Beach,CA,90803,0400000US06,0500000US06037,2014,5,12,Chocolate 16OZ,12OZ,Chocolate,36,13.99
500,10159,Pacific Coast Hwy,Southern Pacific,33.7571653,-118.1103707,6550 E Pacific Coast Hwy,Long Beach,CA,90803,0400000US06,0500000US06037,2014,5,26,Chocolate 16OZ,12OZ,Chocolate,36,13.99
501,10159,Pacific Coast Hwy,Southern Pacific,33.7571653,-118.1103707,6550 E Pacific Coast Hwy,Long Beach,CA,90803,0400000US06,0500000US06037,2014,6,23,Chocolate 16OZ,12OZ,Chocolate,54,13.99
502,10159,Pacific Coast Hwy,Southern Pacific,33.7571653,-118.1103707,6550 E Pacific Coast Hwy,Long Beach,CA,90803,0400000US06,0500000US06037,2014,8,4,Chocolate 16OZ,12OZ,Chocolate,18,13.99
503,10159,Pacific Coast Hwy,Southern Pacific,33.7571653,-118.1103707,6550 E Pacific Coast Hwy,Long Beach,CA,90803,0400000US06,0500000US06037,2014,9,15,Chocolate 16OZ,12OZ,Chocolate,18,13.99
504,10159,Pacific Coast Hwy,Southern Pacific,33.7571653,-118.1103707,6550 E Pacific Coast Hwy,Long Beach,CA,90803,0400000US06,0500000US06037,2014,12,22,Chocolate 16OZ,12OZ,Chocolate,36,13.99
505,10159,Pacific Coast Hwy,Southern Pacific,33.7571653,-118.1103707,6550 E Pacific Coast Hwy,Long Beach,CA,90803,0400000US06,0500000US06037,2014,4,28,Chocolate 16OZ,12OZ,Chocolate,18,13.99
506,10159,Pacific Coast Hwy,Southern Pacific,33.7571653,-118.1103707,6550 E Pacific Coast Hwy,Long Beach,CA,90803,0400000US06,0500000US06037,2014,9,1,Chocolate 16OZ,16OZ,Chocolate,18,11.99
507,10159,Pacific Coast Hwy,Southern Pacific,33.7571653,-118.1103707,6550 E Pacific Coast Hwy,Long Beach,CA,90803,0400000US06,0500000US06037,2014,11,3,Chocolate 16OZ,12OZ,Chocolate,18,13.99
508,10159,Pacific Coast Hwy,Southern Pacific,33.7571653,-118.1103707,6550 E Pacific Coast Hwy,Long Beach,CA,90803,0400000US06,0500000US06037,2014,1,6,Chocolate 16OZ,12OZ,Chocolate,18,13.99
509,10159,Pacific Coast Hwy,Southern Pacific,33.7571653,-118.1103707,6550 E Pacific Coast Hwy,Long Beach,CA,90803,0400000US06,0500000US06037,2014,11,17,Chocolate 16OZ,12OZ,Chocolate,18,13.99
510,10159,Pacific Coast Hwy,Southern Pacific,33.7571653,-118.1103707,6550 E Pacific Coast Hwy,Long Beach,CA,90803,0400000US06,0500000US06037,2014,8,11,Chocolate 16OZ,16OZ,Chocolate,18,13.99
511,10159,Pacific Coast Hwy,Southern Pacific,33.7571653,-118.1103707,6550 E Pacific Coast Hwy,Long Beach,CA,90803,0400000US06,0500000US06037,2014,3,31,Chocolate 16OZ,12OZ,Chocolate,18,11.99
512,10159,Pacific Coast Hwy,Southern Pacific,33.7571653,-118.1103707,6550 E Pacific Coast Hwy,Long Beach,CA,90803,0400000US06,0500000US06037,2014,7,28,Strawberry 16OZ,12OZ,Strawberry,36,13.99
513,10159,Pacific Coast Hwy,Southern Pacific,33.7571653,-118.1103707,6550 E Pacific Coast Hwy,Long Beach,CA,90803,0400000US06,0500000US06037,2014,10,20,Strawberry 16OZ,16OZ,Strawberry,18,13.99
514,10159,Pacific Coast Hwy,Southern Pacific,33.7571653,-118.1103707,6550 E Pacific Coast Hwy,Long Beach,CA,90803,0400000US06,0500000US06037,2014,7,28,Strawberry 16OZ,12OZ,Strawberry,18,13.99
515,10159,Pacific Coast Hwy,Southern Pacific,33.7571653,-118.1103707,6550 E Pacific Coast Hwy,Long Beach,CA,90803,0400000US06,0500000US06037,2014,3,31,Strawberry 16OZ,16OZ,Strawberry,54,13.99
516,10159,Pacific Coast Hwy,Southern Pacific,33.7571653,-118.1103707,6550 E Pacific Coast Hwy,Long Beach,CA,90803,0400000US06,0500000US06037,2014,12,15,Strawberry 16OZ,12OZ,Strawberry,18,13.99
517,10159,Pacific Coast Hwy,Southern Pacific,33.7571653,-118.1103707,6550 E Pacific Coast Hwy,Long Beach,CA,90803,0400000US06,0500000US06037,2014,6,30,Strawberry 16OZ,12OZ,Strawberry,18,13.99
518,10159,Pacific Coast Hwy,Southern Pacific,33.7571653,-118.1103707,6550 E Pacific Coast Hwy,Long Beach,CA,90803,0400000US06,0500000US06037,2014,3,24,Strawberry 16OZ,16OZ,Strawberry,18,11.99
519,10159,Pacific Coast Hwy,Southern Pacific,33.7571653,-118.1103707,6550 E Pacific Coast Hwy,Long Beach,CA,90803,0400000US06,0500000US06037,2014,4,21,Strawberry 16OZ,16OZ,Strawberry,18,11.99
520,10159,Pacific Coast Hwy,Southern Pacific,33.7571653,-118.1103707,6550 E Pacific Coast Hwy,Long Beach,CA,90803,0400000US06,0500000US06037,2014,12,22,Strawberry 16OZ,12OZ,Strawberry,18,13.99
521,10159,Pacific Coast Hwy,Southern Pacific,33.7571653,-118.1103707,6550 E Pacific Coast Hwy,Long Beach,CA,90803,0400000US06,0500000US06037,2014,7,28,Strawberry 16OZ,12OZ,Strawberry,36,13.99
522,10159,Pacific Coast Hwy,Southern Pacific,33.7571653,-118.1103707,6550 E Pacific Coast Hwy,Long Beach,CA,90803,0400000US06,0500000US06037,2014,7,21,Strawberry 16OZ,12OZ,Strawberry,36,13.99
523,10217,Lynnfield,North Atlantic,42.5158905,-71.0342021,427 Walnut Street,Lynnfield,MA,01940,0400000US25,0500000US25009,2014,8,18,Vanilla 16OZ,12OZ,Vanilla,18,13.99
524,10217,Lynnfield,North Atlantic,42.5158905,-71.0342021,427 Walnut Street,Lynnfield,MA,01940,0400000US25,0500000US25009,2014,12,1,Vanilla 16OZ,16OZ,Vanilla,18,13.99
525,10217,Lynnfield,North Atlantic,42.5158905,-71.0342021,427 Walnut Street,Lynnfield,MA,01940,0400000US25,0500000US25009,2014,2,10,Vanilla 16OZ,12OZ,Vanilla,54,13.99
526,10217,Lynnfield,North Atlantic,42.5158905,-71.0342021,427 Walnut Street,Lynnfield,MA,01940,0400000US25,0500000US25009,2014,8,25,Vanilla 16OZ,16OZ,Vanilla,36,13.99
527,10217,Lynnfield,North Atlantic,42.5158905,-71.0342021,427 Walnut Street,Lynnfield,MA,01940,0400000US25,0500000US25009,2014,12,1,Vanilla 16OZ,12OZ,Vanilla,18,13.99
528,10217,Lynnfield,North Atlantic,42.5158905,-71.0342021,427 Walnut Street,Lynnfield,MA,01940,0400000US25,0500000US25009,2014,11,3,Vanilla 16OZ,12OZ,Vanilla,36,13.99
529,10217,Lynnfield,North Atlantic,42.5158905,-71.0342021,427 Walnut Street,Lynnfield,MA,01940,0400000US25,0500000US25009,2014,8,25,Vanilla 16OZ,12OZ,Vanilla,54,13.99
530,10217,Lynnfield,North Atlantic,42.5158905,-71.0342021,427 Walnut Street,Lynnfield,MA,01940,0400000US25,0500000US25009,2014,6,2,Vanilla 16OZ,12OZ,Vanilla,18,13.99
531,10217,Lynnfield,North Atlantic,42.5158905,-71.0342021,427 Walnut Street,Lynnfield,MA,01940,0400000US25,0500000US25009,2014,7,21,Vanilla 16OZ,16OZ,Vanilla,18,11.99
532,10217,Lynnfield,North Atlantic,42.5158905,-71.0342021,427 Walnut Street,Lynnfield,MA,01940,0400000US25,0500000US25009,2014,3,24,Vanilla 16OZ,12OZ,Vanilla,18,11.99
533,10217,Lynnfield,North Atlantic,42.5158905,-71.0342021,427 Walnut Street,Lynnfield,MA,01940,0400000US25,0500000US25009,2014,10,27,Vanilla 16OZ,12OZ,Vanilla,18,13.99
534,10217,Lynnfield,North Atlantic,42.5158905,-71.0342021,427 Walnut Street,Lynnfield,MA,01940,0400000US25,0500000US25009,2014,4,7,Vanilla 16OZ,16OZ,Vanilla,18,13.99
535,10217,Lynnfield,North Atlantic,42.5158905,-71.0342021,427 Walnut Street,Lynnfield,MA,01940,0400000US25,0500000US25009,2014,6,2,Vanilla 16OZ,12OZ,Vanilla,18,13.99
536,10217,Lynnfield,North Atlantic,42.5158905,-71.0342021,427 Walnut Street,Lynnfield,MA,01940,0400000US25,0500000US25009,2014,9,22,Vanilla 16OZ,12OZ,Vanilla,18,13.99
537,10217,Lynnfield,North Atlantic,42.5158905,-71.0342021,427 Walnut Street,Lynnfield,MA,01940,0400000US25,0500000US25009,2014,5,26,Vanilla 16OZ,16OZ,Vanilla,18,13.99
538,10217,Lynnfield,North Atlantic,42.5158905,-71.0342021,427 Walnut Street,Lynnfield,MA,01940,0400000US25,0500000US25009,2014,10,6,Vanilla 16OZ,16OZ,Vanilla,18,11.99
539,10217,Lynnfield,North Atlantic,42.5158905,-71.0342021,427 Walnut Street,Lynnfield,MA,01940,0400000US25,0500000US25009,2014,4,14,Chocolate 16OZ,12OZ,Chocolate,36,13.99
540,10217,Lynnfield,North Atlantic,42.5158905,-71.0342021,427 Walnut Street,Lynnfield,MA,01940,0400000US25,0500000US25009,2014,7,21,Chocolate 16OZ,12OZ,Chocolate,18,13.99
541,10217,Lynnfield,North Atlantic,42.5158905,-71.0342021,427 Walnut Street,Lynnfield,MA,01940,0400000US25,0500000US25009,2014,6,30,Chocolate 16OZ,12OZ,Chocolate,18,13.99
542,10217,Lynnfield,North Atlantic,42.5158905,-71.0342021,427 Walnut Street,Lynnfield,MA,01940,0400000US25,0500000US25009,2014,5,5,Chocolate 16OZ,16OZ,Chocolate,36,13.99
543,10217,Lynnfield,North Atlantic,42.5158905,-71.0342021,427 Walnut Street,Lynnfield,MA,01940,0400000US25,0500000US25009,2014,3,24,Chocolate 16OZ,16OZ,Chocolate,18,13.99
544,10217,Lynnfield,North Atlantic,42.5158905,-71.0342021,427 Walnut Street,Lynnfield,MA,01940,0400000US25,0500000US25009,2014,3,31,Chocolate 16OZ,12OZ,Chocolate,18,13.99
545,10217,Lynnfield,North Atlantic,42.5158905,-71.0342021,427 Walnut Street,Lynnfield,MA,01940,0400000US25,0500000US25009,2014,9,29,Chocolate 16OZ,12OZ,Chocolate,18,13.99
546,10217,Lynnfield,North Atlantic,42.5158905,-71.0342021,427 Walnut Street,Lynnfield,MA,01940,0400000US25,0500000US25009,2014,3,31,Chocolate 16OZ,12OZ,Chocolate,36,13.99
547,10217,Lynnfield,North Atlantic,42.5158905,-71.0342021,427 Walnut Street,Lynnfield,MA,01940,0400000US25,0500000US25009,2014,11,3,Chocolate 16OZ,12OZ,Chocolate,18,13.99
548,10217,Lynnfield,North Atlantic,42.5158905,-71.0342021,427 Walnut Street,Lynnfield,MA,01940,0400000US25,0500000US25009,2014,11,24,Chocolate 16OZ,12OZ,Chocolate,18,13.99
549,10217,Lynnfield,North Atlantic,42.5158905,-71.0342021,427 Walnut Street,Lynnfield,MA,01940,0400000US25,0500000US25009,2014,9,15,Chocolate 16OZ,12OZ,Chocolate,18,13.99
550,10217,Lynnfield,North Atlantic,42.5158905,-71.0342021,427 Walnut Street,Lynnfield,MA,01940,0400000US25,0500000US25009,2014,3,31,Chocolate 16OZ,16OZ,Chocolate,36,13.99
551,10217,Lynnfield,North Atlantic,42.5158905,-71.0342021,427 Walnut Street,Lynnfield,MA,01940,0400000US25,0500000US25009,2014,11,3,Chocolate 16OZ,16OZ,Chocolate,36,13.99
552,10217,Lynnfield,North Atlantic,42.5158905,-71.0342021,427 Walnut Street,Lynnfield,MA,01940,0400000US25,0500000US25009,2014,10,13,Chocolate 16OZ,12OZ,Chocolate,18,13.99
553,10217,Lynnfield,North Atlantic,42.5158905,-71.0342021,427 Walnut Street,Lynnfield,MA,01940,0400000US25,0500000US25009,2014,9,15,Chocolate 16OZ,16OZ,Chocolate,18,13.99
554,10217,Lynnfield,North Atlantic,42.5158905,-71.0342021,427 Walnut Street,Lynnfield,MA,01940,0400000US25,0500000US25009,2014,5,5,Chocolate 16OZ,12OZ,Chocolate,18,13.99
555,10217,Lynnfield,North Atlantic,42.5158905,-71.0342021,427 Walnut Street,Lynnfield,MA,01940,0400000US25,0500000US25009,2014,7,28,Chocolate 16OZ,12OZ,Chocolate,18,13.99
556,10217,Lynnfield,North Atlantic,42.5158905,-71.0342021,427 Walnut Street,Lynnfield,MA,01940,0400000US25,0500000US25009,2014,11,10,Chocolate 16OZ,12OZ,Chocolate,18,11.99
557,10217,Lynnfield,North Atlantic,42.5158905,-71.0342021,427 Walnut Street,Lynnfield,MA,01940,0400000US25,0500000US25009,2014,8,4,Chocolate 16OZ,16OZ,Chocolate,36,11.99
558,10217,Lynnfield,North Atlantic,42.5158905,-71.0342021,427 Walnut Street,Lynnfield,MA,01940,0400000US25,0500000US25009,2014,11,10,Chocolate 16OZ,16OZ,Chocolate,18,11.99
559,10217,Lynnfield,North Atlantic,42.5158905,-71.0342021,427 Walnut Street,Lynnfield,MA,01940,0400000US25,0500000US25009,2014,5,19,Strawberry 16OZ,12OZ,Strawberry,18,13.99
560,10217,Lynnfield,North Atlantic,42.5158905,-71.0342021,427 Walnut Street,Lynnfield,MA,01940,0400000US25,0500000US25009,2014,8,25,Strawberry 16OZ,12OZ,Strawberry,18,13.99
561,10217,Lynnfield,North Atlantic,42.5158905,-71.0342021,427 Walnut Street,Lynnfield,MA,01940,0400000US25,0500000US25009,2014,6,23,Strawberry 16OZ,16OZ,Strawberry,18,13.99
562,10217,Lynnfield,North Atlantic,42.5158905,-71.0342021,427 Walnut Street,Lynnfield,MA,01940,0400000US25,0500000US25009,2014,3,17,Strawberry 16OZ,12OZ,Strawberry,18,13.99
563,10217,Lynnfield,North Atlantic,42.5158905,-71.0342021,427 Walnut Street,Lynnfield,MA,01940,0400000US25,0500000US25009,2014,12,1,Strawberry 16OZ,12OZ,Strawberry,18,13.99
564,10217,Lynnfield,North Atlantic,42.5158905,-71.0342021,427 Walnut Street,Lynnfield,MA,01940,0400000US25,0500000US25009,2014,12,1,Strawberry 16OZ,12OZ,Strawberry,18,13.99
565,10217,Lynnfield,North Atlantic,42.5158905,-71.0342021,427 Walnut Street,Lynnfield,MA,01940,0400000US25,0500000US25009,2014,5,26,Strawberry 16OZ,12OZ,Strawberry,18,11.99
566,10217,Lynnfield,North Atlantic,42.5158905,-71.0342021,427 Walnut Street,Lynnfield,MA,01940,0400000US25,0500000US25009,2014,7,7,Strawberry 16OZ,12OZ,Strawberry,36,13.99
567,10217,Lynnfield,North Atlantic,42.5158905,-71.0342021,427 Walnut Street,Lynnfield,MA,01940,0400000US25,0500000US25009,2014,8,18,Strawberry 16OZ,12OZ,Strawberry,18,13.99
568,10217,Lynnfield,North Atlantic,42.5158905,-71.0342021,427 Walnut Street,Lynnfield,MA,01940,0400000US25,0500000US25009,2014,10,20,Strawberry 16OZ,16OZ,Strawberry,54,13.99
569,10217,Lynnfield,North Atlantic,42.5158905,-71.0342021,427 Walnut Street,Lynnfield,MA,01940,0400000US25,0500000US25009,2014,11,17,Strawberry 16OZ,12OZ,Strawberry,108,13.99
570,10217,Lynnfield,North Atlantic,42.5158905,-71.0342021,427 Walnut Street,Lynnfield,MA,01940,0400000US25,0500000US25009,2014,4,28,Strawberry 16OZ,12OZ,Strawberry,18,13.99
571,10217,Lynnfield,North Atlantic,42.5158905,-71.0342021,427 Walnut Street,Lynnfield,MA,01940,0400000US25,0500000US25009,2013,12,2,Strawberry 16OZ,12OZ,Strawberry,126,13.99
572,10217,Lynnfield,North Atlantic,42.5158905,-71.0342021,427 Walnut Street,Lynnfield,MA,01940,0400000US25,0500000US25009,2014,12,8,Strawberry 16OZ,16OZ,Strawberry,18,11.99
573,10217,Lynnfield,North Atlantic,42.5158905,-71.0342021,427 Walnut Street,Lynnfield,MA,01940,0400000US25,0500000US25009,2014,3,24,Strawberry 16OZ,12OZ,Strawberry,18,11.99
574,10222,Symphony,North Atlantic,42.3438262,-71.0873163,15 Westland Ave,Boston,MA,02115,0400000US25,0500000US25025,2014,9,22,Vanilla 16OZ,12OZ,Vanilla,18,13.99
575,10222,Symphony,North Atlantic,42.3438262,-71.0873163,15 Westland Ave,Boston,MA,02115,0400000US25,0500000US25025,2014,6,30,Vanilla 16OZ,12OZ,Vanilla,36,13.99
576,10222,Symphony,North Atlantic,42.3438262,-71.0873163,15 Westland Ave,Boston,MA,02115,0400000US25,0500000US25025,2014,4,28,Vanilla 16OZ,16OZ,Vanilla,18,13.99
577,10222,Symphony,North Atlantic,42.3438262,-71.0873163,15 Westland Ave,Boston,MA,02115,0400000US25,0500000US25025,2014,4,28,Vanilla 16OZ,12OZ,Vanilla,18,13.99
578,10222,Symphony,North Atlantic,42.3438262,-71.0873163,15 Westland Ave,Boston,MA,02115,0400000US25,0500000US25025,2014,7,21,Vanilla 16OZ,12OZ,Vanilla,36,13.99
579,10222,Symphony,North Atlantic,42.3438262,-71.0873163,15 Westland Ave,Boston,MA,02115,0400000US25,0500000US25025,2014,3,17,Vanilla 16OZ,12OZ,Vanilla,36,11.99
580,10222,Symphony,North Atlantic,42.3438262,-71.0873163,15 Westland Ave,Boston,MA,02115,0400000US25,0500000US25025,2014,9,15,Vanilla 16OZ,12OZ,Vanilla,18,13.99
581,10222,Symphony,North Atlantic,42.3438262,-71.0873163,15 Westland Ave,Boston,MA,02115,0400000US25,0500000US25025,2014,1,13,Vanilla 16OZ,16OZ,Vanilla,18,13.99
582,10222,Symphony,North Atlantic,42.3438262,-71.0873163,15 Westland Ave,Boston,MA,02115,0400000US25,0500000US25025,2014,4,21,Chocolate 16OZ,12OZ,Chocolate,36,13.99
583,10222,Symphony,North Atlantic,42.3438262,-71.0873163,15 Westland Ave,Boston,MA,02115,0400000US25,0500000US25025,2014,9,8,Chocolate 16OZ,12OZ,Chocolate,18,13.99
584,10222,Symphony,North Atlantic,42.3438262,-71.0873163,15 Westland Ave,Boston,MA,02115,0400000US25,0500000US25025,2014,11,10,Chocolate 16OZ,16OZ,Chocolate,18,13.99
585,10222,Symphony,North Atlantic,42.3438262,-71.0873163,15 Westland Ave,Boston,MA,02115,0400000US25,0500000US25025,2014,2,17,Chocolate 16OZ,16OZ,Chocolate,36,13.99
586,10222,Symphony,North Atlantic,42.3438262,-71.0873163,15 Westland Ave,Boston,MA,02115,0400000US25,0500000US25025,2014,8,18,Chocolate 16OZ,12OZ,Chocolate,18,13.99
587,10222,Symphony,North Atlantic,42.3438262,-71.0873163,15 Westland Ave,Boston,MA,02115,0400000US25,0500000US25025,2014,8,4,Chocolate 16OZ,16OZ,Chocolate,18,13.99
588,10222,Symphony,North Atlantic,42.3438262,-71.0873163,15 Westland Ave,Boston,MA,02115,0400000US25,0500000US25025,2014,10,27,Strawberry 16OZ,12OZ,Strawberry,18,13.99
589,10222,Symphony,North Atlantic,42.3438262,-71.0873163,15 Westland Ave,Boston,MA,02115,0400000US25,0500000US25025,2014,10,6,Strawberry 16OZ,16OZ,Strawberry,18,13.99
590,10222,Symphony,North Atlantic,42.3438262,-71.0873163,15 Westland Ave,Boston,MA,02115,0400000US25,0500000US25025,2014,10,20,Strawberry 16OZ,12OZ,Strawberry,18,13.99
591,10222,Symphony,North Atlantic,42.3438262,-71.0873163,15 Westland Ave,Boston,MA,02115,0400000US25,0500000US25025,2014,11,24,Strawberry 16OZ,12OZ,Strawberry,18,13.99
592,10233,Medford,North Atlantic,42.4172868,-71.1266824,2151 Mystic Valley Pkwy,Medford,MA, NULL,0400000US25,0500000US25017,2014,8,18,Vanilla 16OZ,12OZ,Vanilla,18,13.99
593,10233,Medford,North Atlantic,42.4172868,-71.1266824,2151 Mystic Valley Pkwy,Medford,MA, NULL,0400000US25,0500000US25017,2014,9,1,Vanilla 16OZ,12OZ,Vanilla,18,13.99
594,10233,Medford,North Atlantic,42.4172868,-71.1266824,2151 Mystic Valley Pkwy,Medford,MA, NULL,0400000US25,0500000US25017,2014,3,24,Vanilla 16OZ,12OZ,Vanilla,18,13.99
595,10233,Medford,North Atlantic,42.4172868,-71.1266824,2151 Mystic Valley Pkwy,Medford,MA, NULL,0400000US25,0500000US25017,2014,10,6,Vanilla 16OZ,12OZ,Vanilla,72,13.99
596,10233,Medford,North Atlantic,42.4172868,-71.1266824,2151 Mystic Valley Pkwy,Medford,MA, NULL,0400000US25,0500000US25017,2014,6,2,Vanilla 16OZ,16OZ,Vanilla,18,13.99
597,10233,Medford,North Atlantic,42.4172868,-71.1266824,2151 Mystic Valley Pkwy,Medford,MA, NULL,0400000US25,0500000US25017,2014,8,18,Vanilla 16OZ,16OZ,Vanilla,18,13.99
598,10233,Medford,North Atlantic,42.4172868,-71.1266824,2151 Mystic Valley Pkwy,Medford,MA, NULL,0400000US25,0500000US25017,2014,7,14,Vanilla 16OZ,12OZ,Vanilla,18,13.99
599,10233,Medford,North Atlantic,42.4172868,-71.1266824,2151 Mystic Valley Pkwy,Medford,MA, NULL,0400000US25,0500000US25017,2014,4,14,Vanilla 16OZ,12OZ,Vanilla,18,13.99
600,10233,Medford,North Atlantic,42.4172868,-71.1266824,2151 Mystic Valley Pkwy,Medford,MA, NULL,0400000US25,0500000US25017,2014,5,12,Vanilla 16OZ,12OZ,Vanilla,18,13.99
601,10233,Medford,North Atlantic,42.4172868,-71.1266824,2151 Mystic Valley Pkwy,Medford,MA, NULL,0400000US25,0500000US25017,2014,9,29,Vanilla 16OZ,12OZ,Vanilla,18,11.99
602,10233,Medford,North Atlantic,42.4172868,-71.1266824,2151 Mystic Valley Pkwy,Medford,MA, NULL,0400000US25,0500000US25017,2014,4,21,Chocolate 16OZ,12OZ,Chocolate,18,13.99
